ID,Name,Age,Gender,Email,Phone_Number,City,Department,Salary,Joining_Date,Experience_Years,Performance_Score,Manager_ID,Work_Location,Bonus_Percentage,Remote_Onsite
18365,Jasmine Ray,32,Male,earlsmith@callahan.org,(327)077-4173x5885,Delhi,,74965,2022-01-20,0.0,Good,10081.0,Mumbai,29.0,Remote
16254,Katelyn Roberts,54,,yraymond@yahoo.com,+1-095-136-7925x841,Mumbai,Operations,96170,2019-04-16,30.0,4,10010.0,Delhi,11.0,Remote
11818,Kimberly Horn,40,male,sergiogomez@thompson.com,001-428-632-5422x63533,Mmbai,Sales,97145,2025-06-30,2.0,Poor,10060.0,Bangalore,23.0,onsite
10416,Susan Harris,52,Unknown,zfowler@thompson-jones.com,+1-563-153-5354x40809,delhi,Finance,56318,2016-06-14,2.0,Poor,10020.0,Mmbai,106.0,Remote
11115,Gary French,51,Male,washingtoncarlos@adams.org,001-067-644-1453x823,Mmbai,HR,142684,2017-01-12,30.0,4,10061.0,Hyderabad,8.0,onsite
16971,Mr. Fernando Pena DVM,26,male,caineric@rodriguez.com,001-707-292-9713x59237,Bangalor,HR,62535,2025-07-15,4.0,,88888.0,Hyderabad,19.0,remote
10604,Deborah Aguilar,40,male,kyleweaver@gmail.com,3124192333,Chennai,Sales,95942,2018-01-23,16.0,Excellent,10001.0,Mumbai,1.0,remote
17789,Melanie Hernandez,62,F,danielsteele@yahoo.com,001-296-101-2162x736,Mumbai,Sales,86452,2019-07-01,14.0,Excellent,10015.0,Bangalore,3.0,Remote
13200,Michelle Curtis,29,Unknown,carriepotts@brown-spears.net,(547)571-1344x25795,mumbai,,102083,2017-07-31,1.0,2,10000.0,,4.0,remote
13096,Mark Paul,52,Female,morgan49@yahoo.com,001-508-936-5459x317,delhi,IT,2919424,2022-07-15,4.0,Good,10082.0,Mmbai,18.0,Remote
16347,Nicole Rodriguez,59,F,xavier38@hotmail.com,,mumbai,IT ,48766,2021-12-08,9.0,1,10077.0,Hyderabad,20.0,Onsite
16918,Heather Cummings,51,female,aperez@carroll-morales.com,+1-592-947-0726x837,mumbai,hr,31977,2018-03-11,15.0,Excellent,10006.0,Delhi,20.0,remote
10209,Danielle Moore,21,F,housejennifer@yahoo.com,(779)377-0516x2490,Hyderabad,Finance,81426,2019-03-23,18.0,1,10057.0,Delhi,2.0,remote
11067,Heidi Harris,53,male,stacycolon@choi.org,(343)848-6624x119,Bangalor,IT ,₹137382,2017-04-13,19.0,5,10042.0,Bangalor,16.0,
17414,Curtis Garner,52,M,stephaniewhitehead@jimenez-macias.com,645.217.6778x1584,,IT ,111304.12,2020-02-04,19.0,3,10085.0,Bangalor,26.0,Hybrid
19032,Jill Eaton,31,,alexander38@hotmail.com,(521)851-7154,Delhi,,114680,2021-11-11,-3.0,4,10067.0,Mumbai,13.0,onsite
16310,Eric Campos,38,male,gailbarnett@bonilla.com,548.855.1689x6824,Hyderabad,Operations,34430,2024-07-22,5.0,Excellent,10059.0,Hyderabad,5.0,Remote
14048,Brandon Ellison,22,Male,taylorconnor@rogers.com,+1-072-270-8696x80879,Mumbai,Financ,95056,2021-09-23,7.0,5,10064.0,Hyderabad,10.0,remote
13629,Michelle Blackwell,59,male,snyderelizabeth@gmail.com,+1-534-005-1040x9650,Hyderabad,Marketing,51920,2020-03-26,18.0,5,10043.0,Delhi,17.0,Remote
17208,Kendra Wilson,42,female,gonzalezjohn@walker.net,+1-158-689-9680,,IT,89436,2019-10-29,4.0,4,10019.0,Bangalore,9.0,Hybrid
14489,Brad Hughes,29,M,tannercaroline@hotmail.com,(600)062-2914x282,Bangalor,sales,147578,2023-02-05,20.0,1,10004.0,Bangalore,16.0,onsite
10675,Timothy Rowe,62,,andrew60@yahoo.com,(624)542-5590x51921,Mumbai,HR,90524,2023-11-02,2.0,3,10054.0,Mmbai,28.0,Remote
15427,Christina Diaz MD,30,Unknown,ocervantes@yahoo.com,001-557-217-2221x94126,Mmbai,IT,131576,13/11/2023,7.0,Good,10095.0,Mmbai,28.0,Onsite
17698,Deanna Perry,34,F,thomas44@higgins-petersen.org,(313)450-1839x641,Delhi,,82002,2023-08-24,15.0,Poor,10007.0,Bangalore,12.0,Remote
17080,Jerry Ellis ,37,male,sandracarter@gregory.org,755-653-0679x08707,Chennai,Operations,79245,2022-12-30,2.0,Good,10018.0,Mumbai,20.0,remote
15564,Nicole Anderson,34,,moorechristopher@newman.com,001-693-659-9828,Bangalore,Sales,66592,2017-03-11,8.0,Poor,10016.0,Chennai,18.0,onsite
17357,Jennifer Sullivan,46,Female,cainholly@hotmail.com,1783351767,Bangalore,Sales,75029,2023-01-11,0.0,Good,10023.0,,14.0,onsite
12918,Justin Schultz,28,Male,bakerpaul@yahoo.com,+1-130-079-5900,Mumbai,sales,91299,2023-08-29,10.0,3,10080.0,Hyderabad,18.0,Onsite
11756,Jessica Lamb,52,F,sheila78@frederick.com,+1-667-847-6359x849,,HR,37045,2021-01-30,6.0,1,99999.0,Mmbai,30.0,Hybrid
11392,Karen Cole,36,Male,craigdoris@gmail.com,(816)305-9406x002,Hyderabad,HR,129524,2024-03-01,19.0,5,10030.0,Chennai,28.0,onsite
10900,Angela Gonzalez,32,male,rachelruiz@gmail.com,3754770183,Hyderabad,Finance,129388,2022-12-16,25.0,1,10084.0,Bangalor,27.0,onsite
13261,Nicholas Young,19,male,mataamanda@roberts.org,4059363332,Mumbai,IT ,88014,2019-08-27,20.0,,10013.0,Hyderabad,1.0,onsite
10123,David Mcgee,35,M,michaelwilson@arias.com,(035)164-3739x556,Hyderabad,sales,142656,2021-11-21,19.0,3,88888.0,Hyderabad,2.0,Onsite
17518,Diana Taylor,64,F,joneshoward@evans-harrison.com,+1-350-013-2115x9910,Mumbai,,50227,2025-01-26,20.0,2,,,96.0,
17534,Samuel Hammond,65,Unknown,bonnielucas@gmail.com,930-158-3341,mumbai,IT ,70364,2020-04-17,4.0,,10027.0,Mumbai,5.0,onsite
10826,Gregory Valencia,46,Female,hamptonjulia@quinn-hawkins.com,132.980.2577x008,Chennai,,145896,2017-10-29,2.0,Poor,10090.0,Mumbai,3.0,Remote
10870,Rebecca Green,45,female,heather73@hotmail.com,(069)822-1125x500,Hyderabad,Marketing,55344,2017-07-22,12.0,3,10058.0,Mmbai,17.0,Hybrid
18277,Jody Campbell DVM,46,,oscott@pratt.com,001-411-707-2908x8167,Bangalore,HR,93802,2025-09-12,17.0,5,10086.0,,2.0,Remote
11426,Javier Jimenez,26,Unknown,qking@gmail.com,+1-561-188-8826x9988,delhi,IT ,113798,2021-09-07,0.0,3,10011.0,Delhi,10.0,Hybrid
12181,Scott Welch,53,Female,galvanjames@paul-smith.biz,580.978.1460x53049,,hr,74982,2016-11-20,10.0,Good,10007.0,Hyderabad,3.0,Onsite
14650,Calvin Jones,49,Female,amandaandrews@bailey.com,(293)018-0444,Hyderabad,HR,52710,2019-05-21,15.0,4,10096.0,Bangalor,27.0,remote
10737,Heidi Giles,35,Female,timothy38@yahoo.com,393-975-2349x4252,Chennai,Operations,139154,2023-02-17,1.0,3,10084.0,Mmbai,5.0,onsite
14238,Manuel Oconnell,55,female,richardfreeman@gmail.com,698-442-2338x79764,Mumbai,IT,143531,2019-01-13,25.0,3,10088.0,Mumbai,25.0,
17207,Charles Gray,41,F,amanda17@smith-brown.com,(163)856-1647x56456,Bangalore,Finance,96983,2026-01-11,6.0,Excellent,10021.0,Mmbai,27.0,onsite
10877,Charles Nichols,36,F,rporter@deleon-martin.biz,089.362.6476x7709,Mumbai,Finance,44208,2022-11-30,18.0,2,10012.0,Mmbai,26.0,Hybrid
17084,Hannah Lin,58,female,martinezbenjamin@chambers-pierce.com,498-089-9967x9327,Bangalore,IT,110841,2016-08-25,19.0,2,10020.0,Bangalor,22.0,Onsite
13451,Matthew Liu,200,,matthewwilliams@gmail.com,4482868397,mumbai,Sales,72308.2,2023-05-01,6.0,Good,10027.0,Bangalor,1.0,onsite
16567,Jennifer Garcia,40,M,dchan@vincent.com,(747)808-3652,mumbai,,83700,02/10/2025,13.0,5,10057.0,Delhi,29.0,Onsite
19646,Willie Gilbert,63,Unknown,tina25@hotmail.com,182-827-2776,mumbai,HR,79088,2025-04-20,11.0,2,10006.0,Delhi,4.0,Hybrid
19228,Elizabeth George,26,,jonesdavid@jones.com,461.684.4502,Bangalor,,80968,2020-05-22,2.0,1,10002.0,Chennai,21.0,remote
10775,Sean White,56,M,rhonda80@yahoo.com,(526)873-7166x51858,Bangalore,Operations,75543,2018-11-15,1.0,5,10069.0,Delhi,7.0,onsite
19025,Daniel Baxter,34,Male,thomassmith@hotmail.com,+1-488-918-9340x752,Hyderabad,Financ,46276,2019-07-06,7.0,Poor,10009.0,Bangalor,13.0,onsite
15046,Amy Jones,24,,lewiskimberly@yahoo.com,657.161.7966,Delhi,,112474,2022-12-30,-3.0,Good,10067.0,Chennai,-10.0,
19775,Jessica Brown,20,Male,davistonya@hotmail.com,901-326-3052x3162,Chennai,Marketing,57409,2017-08-02,10.0,1,10018.0,Mumbai,8.0,
19332,Michael Lee,22,,cfuller@johnson-turner.org,+1-377-921-6715x82458,,Financ,64404,2019-02-23,17.0,Excellent,10083.0,Mmbai,18.0,
14071,Tina Bender,21,male,hmitchell@company.com,718.937.4714,Chennai,Operations,118533,2025-08-17,17.0,,10056.0,Hyderabad,9.0,remote
15343,Margaret Hernandez,36,F,melissajohnson@yahoo.com,001-004-541-9200x5339,Bangalor,sales,121594,2024-10-16,4.0,Good,10040.0,Bangalor,24.0,onsite
19026,Calvin Ramirez,37,Unknown,emaxwell@le-bailey.biz,+1-929-160-5952,Hyderabad,Sales,65510,2021-09-20,7.0,3,10017.0,Chennai,16.0,onsite
10051,Robert Lopez,61,M,lewisryan@yahoo.com,001-360-806-5486,Delhi,,76826,2024-09-09,20.0,Excellent,10079.0,Bangalor,28.0,remote
15197,Ashley Wilson,39,M,wbecker@yahoo.com,+1-447-173-3429x8309,Mmbai,HR,44248,2024-06-18,10.0,,10032.0,Mumbai,5.0,Hybrid
10643,Sharon Brennan,31,,jonathon06@yahoo.com,+1-577-895-2285x52554,Delhi,,30740,2017-04-12,12.0,5,10006.0,,7.0,Hybrid
15332,Russell Williams,58,,john65@yahoo.com,321.117.8081x221,delhi,Marketing,50280,2017-06-10,6.0,4,10064.0,Hyderabad,22.0,onsite
15249,Danny Arellano,22,male,zwatson@harper-taylor.com,508.526.7747,Delhi,Financ,36828,2022-08-27,13.0,2,10045.0,Hyderabad,10.0,Onsite
14862,Denise Morrison,50,Male,patrick86@hotmail.com,596.398.4618x1228,,Operations,78078,2020-04-29,10.0,Poor,10035.0,Mumbai,3.0,onsite
17725,Meghan Marquez,39.5,female,joshuabaker@hotmail.com,1842344013,Mumbai,,112597,2018-01-02,9.0,2,10019.0,Mmbai,10.0,Onsite
11818,Sheri Berg,23,female,tmanning@yahoo.com,947.734.9150x542,mumbai,Financ,49846,2017-08-25,0.0,2,10090.0,Chennai,1.0,
14348,Caroline Parker,23,female,oaustin@huff-johnson.com,387-261-1507,Delhi,Financ,124846,2018-08-20,7.0,2,10024.0,,20.0,Onsite
15225,Robert Thompson,22,Male,andrew06@gonzales.com,179-972-9962x35632,Chennai,Finance,3367912,2023-13-40,19.0,Excellent,10073.0,Delhi,16.0,
11416,Barbara Collins,58,male,olynch@hotmail.com,519-477-1821x289,,Sales,89410,"Mar 29, 2024",10.0,1,10041.0,,24.0,Remote
17040,David Mcgee,46,Male,jameswalker@patrick.org,242.394.8990x82012,Mumbai,hr,125419,2025-03-28,15.0,3,10021.0,Chennai,1.0,onsite
19746,Jesus Moss,60,Male,danielallen@yahoo.com,987 654 3210,Chennai,Marketing,139384,2018-08-20,14.0,Poor,10066.0,Bangalor,24.0,
19844,Mark Hawkins,48,Unknown,eclark@walls.info,(162)006-2212x058,delhi,,121450,2018-03-10,16.0,,10003.0,Bangalor,20.0,Hybrid
13786,Jeremy Cannon,18,male,lindsey23@smith.com,431-553-4927,Bangalor,HR,64206,2016-09-17,19.0,Excellent,10093.0,Hyderabad,1.0,Onsite
17392,David Smith,64,F,wilsonmichelle@yahoo.com,(120)265-8450x96271,Delhi,IT,132569,2017-08-10,16.0,Poor,10077.0,,5.0,onsite
14159,Michelle Thornton,39,Male,browndeborah@gates.com,478.710.4587x9561,Bangalore,Finance,62803,2016-05-08,4.0,3,88888.0,Bangalor,27.0,Remote
11869,Scott Matthews,48,Unknown,reedmichael@forbes.info,+1-976-720-9556x6675,Mmbai,sales,45851,,3.0,2,10010.0,Delhi,25.0,
13026,John Patrick,23,female,kerri31@mccullough.com,001-055-384-4333x01343,Mmbai,Finance,75213,2020-11-05,5.0,3,10035.0,Mumbai,25.0,onsite
13415,Danny Marshall,62,male,gabriel25@ewing.com,462.255.4529x5485,mumbai,Finance,112837,2021-09-22,8.0,2,10021.0,,21.0,Hybrid
16592,John Perez,61,,ricardo64@yahoo.com,(027)356-5437x57394,Bangalor,Finance,33208,2018-10-19,50.0,Poor,10099.0,,30.0,remote
19974,Patrick Rogers,54,M,lisa94@gmail.com,913-976-1984x80233,Chennai,Sales,106677,2025-04-05,19.0,3,10024.0,Delhi,,Remote
17689,Eric Hunter,36,Male,jennifer58@sutton.com,+1-073-499-9475x5931,Bangalore,Finance,,2017-07-18,0.0,Good,10098.0,Chennai,19.0,Onsite
14289,David Rhodes,54,,sherrifrey@soto.com,+1-885-590-0005x1097,Bangalore,,106438,2022-10-22,16.0,Excellent,10081.0,Hyderabad,4.0,
12704,Mr. Philip Webb,61,female,hermankyle@santiago-green.org,+1-568-666-0363x473,Mmbai,Operations,129427,2025-12-28,7.0,Good,10033.0,Mumbai,-10.0,Hybrid
11039,Amanda Roy,44,male,bkennedy@ponce-fields.com,001-591-061-9520x7567,Delhi,,48157,,13.0,1,10044.0,,6.0,Remote
12974,Catherine Skinner,forty-five,M,escott@yahoo.com,235.266.1142x397,Hyderabad,IT,139977,03/09/2024,,5,10065.0,Bangalore,18.0,Hybrid
14396,Kyle Ryan,50,M,rogersalex@yahoo.com,001-344-864-5362x15714,Mmbai,Finance,120887,2016-05-07,18.0,3,10025.0,Mmbai,24.0,
16509,Matthew Rivera,28,M,joneseric@thomas.com,678-378-3857,Bangalore,,81864,2021-01-23,12.0,2,10034.0,Hyderabad,18.0,onsite
12778,Joseph Kirk,42,Female,cgrant@singleton.info,+91 9876543210,Bangalor,Finance,67073,2021-09-09,1.0,Poor,10088.0,Chennai,25.0,onsite
17920,Jesse Neal,34,male,michaelhines@gmail.com,6190701661,delhi,Financ,141980,2023-02-15,3.0,4,10013.0,Chennai,30.0,remote
11343,Timothy Baker,18,Female,breannahill@gmail.com,(640)177-0244,,Financ,119818,2020-03-18,20.0,5,10053.0,,11.0,onsite
14229,Todd Charles,32,Female,msloan@larsen-newton.com,(788)166-5845x4760,Mmbai,IT ,46120,2017-02-15,50.0,Good,10019.0,Mmbai,0.0,
18689,Andrew Floyd,29,female,tinabutler@cook.com,934-946-4583,Mmbai,Marketing,119941,2018-08-25,11.0,,10077.0,Hyderabad,8.0,onsite
17741,Tracey Bryant,41,male,luis92@gmail.com,537.989.7650x9763,delhi,hr,87509,2019-01-14,13.0,2,10015.0,Hyderabad,89.0,Onsite
15549,Larry Harrington,19,Unknown,moorefrank@yahoo.com,(658)940-3078x103,Mmbai,Sales,115277,2024-09-08,2.0,5,10026.0,Chennai,25.0,
17913,John Arias,34,M,joshuali@johnson-paul.biz,452-646-9035x44697,Mmbai,Financ,50542,2021-07-18,11.0,2,10077.0,Chennai,4.0,Onsite
18712,Ronald Price,29,male,apage@hill.info,+1-081-287-9590x361,Bangalore,Marketing,41997,2023-10-17,8.0,Excellent,10041.0,Bangalore,-10.0,Remote
11795,Glen Miller,25,,hbarker@reid.com,409-534-1326x095,Mmbai,Sales,142403,2023-13-40,17.0,2,99999.0,Delhi,1.0,Remote
14420,Vicki Skinner,34,Male,danamanning@glover.org,001-509-676-2819x25983,mumbai,sales,59953,2017-01-26,12.0,1,10080.0,,5.0,remote
17535,Andrew Hunt,22,female,cruzmegan@yahoo.com,001-393-781-3466x3768,Chennai,Marketing,106092,2016-09-11,7.0,5,10065.0,Chennai,5.0,Remote
16902,Kenneth Davis,36,Unknown,ashaffer@yahoo.com,739-413-6358x251,delhi,sales,65276,14/03/2020,3.0,Excellent,10014.0,Bangalor,1.0,onsite
12100,Joseph Moore,20,Male,davidherrera@lloyd.org,(168)422-5660x154,Bangalor,IT,95464,2023-09-23,11.0,1,10025.0,Hyderabad,13.0,
18654,Ronnie Perkins,63,Male,michael56@gmail.com,0832628712,Bangalor,IT ,58276,2019-02-11,3.0,Good,10007.0,Mmbai,27.0,
17358,Grace Cohen,64,,steve70@yahoo.com,874-003-3815x72826,mumbai,Finance,75334,2019-08-23,2.0,Excellent,10058.0,Mmbai,24.0,Remote
13053,Perry Villegas Jr.,60,Female,jeremy15@copeland.biz,001-507-697-8881x08694,Hyderabad,Marketing,116321,2023-12-19,6.0,5,10006.0,Mmbai,14.0,Hybrid
11547,Cindy Hughes,50,Unknown,michael61@farmer-roth.com,001-150-803-3304,Mmbai,Finance,77221,2024-05-10,0.0,2,10092.0,,12.0,Onsite
17315,Jonathan Smith,50,Unknown,danielcontreras@gmail.com,3139811538,Hyderabad,Sales,137928,2016-10-23,2.0,,10045.0,Bangalor,149.0,Onsite
14116,James Hunter,18,female,isaiah27@hotmail.com,+1-091-758-7367,Hyderabad,IT,126699,2016-03-08,5.0,Good,10030.0,Hyderabad,22.0,
18822,Joan Salinas,52,Male,lauren78@davis.net,+1-527-057-4338x955,,Marketing,49138,2018-10-26,13.0,2,10059.0,Hyderabad,13.0,Onsite
19705,Katherine Butler,52,M,millerkristine@henderson.com,001-799-316-3874x57364,Bangalore,Finance,110979,24/01/2025,9.0,,10028.0,Hyderabad,24.0,onsite
14975,Amy Davis,18,Unknown,fyork@miles.com,(905)254-2979x0345,Delhi,Financ,87265,"May 31, 2025",17.0,Poor,,Delhi,15.0,onsite
11480,Matthew Johnson,37,,pallen@ibarra.biz,170.413.2103x801,Bangalore,Financ,125108,2023-05-22,4.0,Poor,10032.0,Delhi,26.0,Hybrid
10671,Chase Ward,31,M,gallegoscatherine@gmail.com,(109)930-7346,Bangalor,IT ,81038,2021-10-28,0.0,Good,10092.0,Chennai,9.0,onsite
19762,Brian Manning,26,M,zmendez@hotmail.com,(649)232-6950,Mmbai,HR,40540,2025-07-19,17.0,2,10046.0,Chennai,3.0,Hybrid
17013,Nicholas Camacho,45,male,schmidtanthony@lloyd.com,+1-579-641-4674,Hyderabad,Operations,74812,2026-02-14,6.0,,10045.0,Chennai,1.0,Remote
12058,James Nelson,50,male,erikbooth@hotmail.com,389.421.0502,Bangalor,sales,38517,2019-10-16,12.0,4,10020.0,Bangalore,,Onsite
14020,Destiny Fuentes,39,F,obrienmercedes@wilson.com,121-351-6898x5447,Bangalore,IT,97534,2022-06-10,0.0,2,10016.0,,26.0,
11372,Jeremy Yang,34,Male,harrisjoseph@hotmail.com,895-468-2810,Bangalor,hr,53662,2025-04-16,11.0,Poor,10056.0,Hyderabad,10.0,remote
10909,Tyler Mahoney,19,M,jeremygonzalez@mcgee.info,735-418-9659,Mmbai,Sales,83848,2021-12-14,8.0,5,10065.0,Mumbai,7.0,Hybrid
19378,Mr. Patrick Bennett Jr.,54,,tflynn@underwood.info,(768)352-6971x361,Mumbai,IT ,95241,2017-04-26,30.0,1,10047.0,Mmbai,29.0,Remote
16771,James Kelly,62,Male,swelch@hotmail.com,001-220-385-9431x37736,Mmbai,IT,36559,2019-06-13,13.0,2,10093.0,Delhi,3.0,remote
16585,Mrs. Cindy Maldonado,29,female,camposnicole@yahoo.com,837-199-2031,Hyderabad,Sales,129835,2016-04-03,16.0,Excellent,10040.0,Mumbai,27.0,
10457,Crystal Gomez,31,female,michelle53@mooney.com,960-705-6744,,Sales,105667,2023-13-40,18.0,3,10070.0,Bangalore,28.0,Remote
13724,Leslie Arias,forty-five,F,spencergreg@cruz.com,284.905.5854,Bangalore,Sales,111194,2019-04-13,7.0,Excellent,10084.0,,1.0,remote
10708,Brandy Tucker,24,F,newtonjohn@hotmail.com,999.590.1519x13789,Mmbai,IT ,52919,2020-05-12,16.0,2,10017.0,Bangalore,23.0,
12174,Randy Scott,21,Male,palmerashlee@morton-ball.org,001-689-737-2026,mumbai,Finance,65838,2021-06-12,17.0,4,10063.0,Mmbai,14.0,Remote
18979,Steven Ingram,60,F,william71@yahoo.com,912-328-5757,Delhi,Sales,87799,2019-09-06,6.0,5,10021.0,Bangalore,15.0,Onsite
11558,Brian Torres,33,F,cjackson@davis-powell.biz,(824)223-2337,mumbai,HR,35173,2018-02-04,12.0,1,10016.0,Chennai,24.0,
19787,Jessica Ware,41,,williamsdaniel@gmail.com,001-293-885-9444x110,Mumbai,Finance,,2016-06-04,16.0,,10077.0,Chennai,0.0,remote
17518,Laura Browning,29,F,apriladkins@yahoo.com,(813)859-9034x7394,Hyderabad,Sales,70555,2024-03-06,11.0,2,10066.0,,17.0,Onsite
17724,Joann Humphrey,29,male,ramosandrea@gmail.com,484.906.5793x78636,Bangalore,,133084,2017-05-11,15.0,3,10053.0,Mmbai,13.0,remote
14720,Sara Miller,31,female,john11@thompson-mayo.net,(904)215-8864x504,mumbai,HR,104220,2022-07-19,12.0,Poor,10082.0,Bangalore,21.0,Onsite
12957,Lindsey Gonzalez,50,Unknown,kdawson@vaughn.com,897.999.5891x894,Chennai,hr,38217,2023-13-40,12.0,Good,10077.0,Mumbai,11.0,remote
13937,Aaron Lindsey,56,male,alawrence@gmail.com,7827441882,Mumbai,Sales,148941,2024-04-16,3.0,5,10000.0,Bangalor,20.0,
15753,Kenneth Wallace,33.5,,edwardsmike@yahoo.com,110.449.8774,Mumbai,Finance,107818,2022-03-07,6.0,,10042.0,Mumbai,30.0,Hybrid
14488,Marvin Adams,54,M,brownrobert@kelley.org,001-065-051-7309x7455,Mumbai,Operations,61309,2022-01-21,9.0,Poor,10006.0,Mmbai,18.0,
16190,Michael Cline,22,female,medinakimberly@yahoo.com,980.773.0072x8917,Mmbai,sales,50128,2024-03-11,7.0,5,,Bangalore,,remote
10840,Melissa White,65,female,browndavid@jones-goodwin.com,829-189-0494,Delhi,Finance,134460,2019-02-24,12.0,Excellent,10054.0,Bangalore,23.0,Onsite
13515,Jeffrey Olson,59,M,katherineanderson@smith.com,(878)297-8146,Bangalor,Financ,77967,2023-05-15,11.0,1,10098.0,Chennai,28.0,onsite
11139,Andrew Ward,27,M,fshields@hamilton-carlson.com,911-518-0463,Mmbai,IT,128356,2016-03-28,14.0,4,10063.0,,11.0,onsite
14132,,19,male,uross@gmail.com,6300814371,Hyderabad,,121454,2022-04-06,15.0,Poor,10001.0,Bangalor,1.0,Onsite
14537,Kayla Craig,23,Unknown,ronaldjefferson@gmail.com,+1-541-390-3301,Mumbai,Financ,123146,2023-03-06,13.0,Poor,10032.0,Mmbai,27.0,Onsite
13334,James Ray,59,male,raymondrodriguez@hotmail.com,001-737-650-3493x58457,Bangalore,Operations,125644,2024-08-06,11.0,Excellent,10048.0,Chennai,23.0,
14043,Benjamin Ballard,37,M,hweiss@morrison.com,+1-503-420-7766x7079,Mumbai,Finance,,2018-04-04,17.0,5,10025.0,Delhi,13.0,Onsite
11788,Richard Walker,38,female,qcamacho@gmail.com,001-405-800-4251x51944,Mmbai,,111331,2022-10-03,20.0,4,10026.0,,20.0,Hybrid
19191,James Mckay,64,M,loganbuck@gmail.com,(828)366-0149,Bangalor,Marketing,96098,2025-08-25,18.0,5,10066.0,Bangalor,5.0,Onsite
16767,Christina Montgomery,62,female,sliu@johnson.com,001-708-915-2282x625,Mmbai,sales,107253,2023-07-20,5.0,3,10010.0,Delhi,15.0,Onsite
16626,David Hicks,27,Male,shorton@hotmail.com,(073)285-5877,Delhi,HR,149154,2017-09-26,15.0,3,10028.0,Delhi,20.0,onsite
16021,Allison Gibson,37,Female,victoriaguzman@gmail.com,167.082.2918,Chennai,sales,84138,2018-04-16,20.0,,99999.0,Chennai,11.0,Remote
16871,Dr. Maurice Beasley DDS,-20,,robert70@hughes-ramirez.com,1566126900,Mmbai,hr,98953,2024-08-02,0.0,2,10078.0,Mumbai,28.0,Hybrid
17013,Mr. Dwayne Perez,44,Male,sydney59@gmail.com,771.637.4753,,Operations,30340,2024-10-23,20.0,1,10026.0,Mmbai,25.0,Hybrid
19403,Alex Moore,44,male,harrisonbrian@hanson.com,998.768.3287,Hyderabad,Operations,103475,2024-05-13,10.0,4,10004.0,Mumbai,30.0,Hybrid
18046,Andrea Lee,46,F,cwallace@moore-mccormick.org,071-670-5636x009,mumbai,Sales,118523,2023-12-15,15.0,5,10051.0,Bangalor,14.0,Hybrid
19605,,44,Unknown,sanchezstephanie@yahoo.com,847-726-5745x8462,Hyderabad,hr,72354,2026-01-22,13.0,Excellent,10036.0,Delhi,4.0,onsite
16780,David Patel,29,F,timothy12@booth.com,+1-381-932-4544x68269,Mmbai,Financ,36546,2019-11-08,20.0,5,10062.0,Hyderabad,17.0,Remote
16298,Scott Hanson,58,Male,jsharp@gmail.com,(210)435-2229,Mumbai,Operations,110110,2020-01-29,19.0,Poor,10074.0,Delhi,12.0,Hybrid
19366,Gary Cruz,20,F,jamie01@hotmail.com,001-202-594-2859,mumbai,IT,68535,2022-08-14,17.0,Good,10077.0,Mmbai,4.0,remote
12014,Devon Herring,21,Female,brett74@hotmail.com,001-873-735-2575x11753,Mmbai,sales,55066,2019-08-09,4.0,4,10038.0,Mmbai,20.0,Hybrid
11375,Alicia Hayes,61,Male,barrondonald@mitchell-gomez.biz,001-408-506-6495x57566,delhi,hr,104212,2021-11-26,17.0,5,10048.0,Mumbai,0.0,
11022,Joshua Cameron,62,male,cynthiajones@gmail.com,(771)951-1104x34229,Bangalor,Sales,42482,2019-06-24,6.0,5,10099.0,Delhi,1.0,Remote
19140,Mary Beck,39,male,bhaley@yahoo.com,737.059.1317x25693,Delhi,Financ,109482,2023-02-10,6.0,5,10081.0,Delhi,16.0,remote
13421,Christina Farley,26,female,zkelly@waters.biz,001-623-532-4369,Mmbai,Operations,109540,2018-10-01,20.0,5,10092.0,Delhi,18.0,Remote
11129,Michele Watson,55,F,rwright@smith.info,(435)943-7677x91289,Bangalor,Financ,117077,2017-05-11,15.0,Good,10051.0,Delhi,24.0,Onsite
17622,Andrew Smith,36,Female,jessica99@gmail.com,7257674824,Hyderabad,Operations,121088,2024-08-04,20.0,1,99999.0,Chennai,5.0,remote
17285,Paul Diaz,49,M,hwalker@yahoo.com,(944)025-2189x0067,Delhi,IT ,47431,2024-03-13,0.0,3,10011.0,Delhi,9.0,
19418,Jodi Wells,64,female,christophermartinez@hotmail.com,(285)995-7388,Bangalore,,132228,2020-09-13,16.0,Excellent,10049.0,Mmbai,16.0,Remote
16044,Tommy Anderson,47,Unknown,jameswolfe@malone.biz,(687)233-6847x3735,Chennai,IT ,136733,2025-12-03,17.0,Excellent,10068.0,Mumbai,0.0,
18054,Susan Lopez,64,male,christopherwood@gmail.com,+1-407-465-1804x264,delhi,HR,38303,2022-01-01,19.0,3,10025.0,Mmbai,10.0,onsite
10621,Carol Poole,62,male,taylorwanda@graves-miller.org,541-243-0584,Bangalore,Marketing,81925,2019-10-02,16.0,Excellent,10016.0,Hyderabad,22.0,Onsite
18333,Gregory Thompson,62,Female,johnsonselena@yahoo.com,001-616-974-9654x245,mumbai,IT ,93147,2024-08-11,18.0,1,10046.0,Bangalor,20.0,Hybrid
11290,Tammy Dixon,32,Unknown,uwoodard@boyd-delacruz.com,923.805.9436,Mumbai,Sales,138847,2020-04-27,30.0,1,10032.0,Bangalor,,remote
